,Unnamed: 0,zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day
2385,2432,98029,2,,5,5,5,3,5,4,1,4,4,4,3,1,1,2,1,1,1,1,1,1,2,,2,2,2,3,2,,2,2,1,,2,4,4,3,4,4,4,4,1,1,1,1,2,1,1,2,2,2,2,1,2,1,70,5,3,4,2,1,2.0,0.729347927,1.0,2.0,2.0,2.0,2021,6,16
2389,2436,98102,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,3,3,3,3,3,,3,3,3,,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,56,4,3,2,1,2,2.0,1.039013434,1.0,3.0,3.0,3.0,2021,6,16
2408,2458,98121,2,,5,5,5,5,5,4,2,4,4,4,1,1,2,2,1,1,1,1,1,1,3,,2,2,1,1,1,,3,3,1,,2,4,4,4,4,4,4,4,2,2,1,1,1,1,1,2,1,1,1,1,2,1,63,4,3,2,1,1,1.0,1.039013434,1.0,3.0,1.0,1.0,2021,6,16
2409,2459,98198,1,3.0,5,5,5,5,5,2,2,4,4,4,2,1,1,1,1,1,1,1,1,1,3,,3,3,3,3,3,,3,3,3,,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,60,4,3,4,2,1,2.0,0.72245638,1.0,3.0,3.0,3.0,2021,6,16
2415,2465,98001,1,1.0,5,5,5,2,1,4,1,4,4,1,2,1,1,2,1,1,1,1,2,5,2,,2,2,2,1,2,,2,2,1,,2,4,4,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,66,5,3,2,5,1,2.0,0.619945738,1.0,2.0,2.0,2.0,2021,6,16
2417,2467,98155,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,3,,2,2,2,2,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,2,80,5,1,2,2,1,2.0,0.752829758,1.0,3.0,2.0,2.0,2021,6,16
2418,2468,98034,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,2,2,,2,2,2,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,78,5,3,3,3,1,2.0,1.236454869,1.0,2.0,2.0,2.0,2021,6,16
2424,2475,98034,2,,5,4,5,5,4,4,2,4,4,4,1,1,1,2,1,1,1,1,1,1,3,,2,2,2,1,3,,3,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,62,4,3,3,1,1,2.0,0.913907321,1.0,3.0,2.0,2.0,2021,6,16
2439,2490,98133,2,,5,5,4,3,4,4,4,4,2,4,1,1,2,2,1,1,1,1,1,3,3,,2,3,2,1,3,,2,2,1,,2,2,4,5,4,4,4,4,1,2,2,2,2,2,2,2,1,2,2,2,2,1,58,4,3,3,1,1,2.0,1.546296463,1.0,3.0,2.0,2.0,2021,6,16
2440,2491,98108,2,,5,5,5,3,5,3,1,3,4,3,2,1,1,2,1,1,1,1,2,2,3,,3,2,3,2,2,,1,1,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,1,1,1,2,1,61,4,2,2,4,1,1.0,0.988464016,1.0,3.0,2.0,2.0,2021,6,16
2450,2501,98199,1,3.0,5,5,5,2,5,4,1,3,4,3,2,2,1,1,1,1,1,1,2,2,2,,2,2,2,1,2,,2,2,1,,3,4,4,4,4,4,4,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,56,4,1,3,1,1,2.0,1.004368904,2.0,2.0,2.0,2.0,2021,6,16
2466,2517,98055,1,1.0,3,2,3,3,6,3,3,3,3,3,2,2,1,1,1,1,1,1,2,2,2,,2,2,2,3,2,,2,2,3,,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,1,2,2,57,4,3,2,1,1,1.0,0.614087923,1.0,2.0,2.0,2.0,2021,6,17
2467,2518,98198,2,,5,5,5,5,3,4,3,4,4,3,1,1,1,1,1,1,1,1,1,2,3,,2,2,2,3,3,,2,2,3,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,1,1,1,2,1,68,5,3,4,2,1,2.0,0.729347927,1.0,3.0,2.0,3.0,2021,6,17
2474,2525,98029,2,,5,5,5,4,5,4,2,3,4,3,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,3,2,,3,2,2,,2,4,4,4,4,4,4,4,1,1,1,2,1,2,2,2,2,2,2,2,2,2,64,4,1,3,3,1,1.0,0.821756376,2.0,3.0,2.0,2.0,2021,6,17
2477,2528,98002,2,,5,5,5,5,3,1,4,4,4,3,1,1,1,2,1,1,1,2,2,2,2,,2,2,2,3,2,,3,2,1,,3,4,4,3,4,4,4,4,1,1,1,1,2,2,2,2,2,1,2,2,2,2,62,4,3,3,3,1,2.0,0.747742353,1.0,3.0,2.0,2.0,2021,6,17
2478,2530,98052,2,,5,5,3,3,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,,2,2,2,3,2,,2,2,3,,2,2,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,1,1,1,2,2,65,5,3,2,2,1,2.0,0.753089014,1.0,2.0,2.0,2.0,2021,6,17
2480,2532,98125,1,1.0,3,2,2,1,1,2,2,2,3,1,1,1,2,1,3,3,3,1,2,2,2,,2,2,2,2,2,,3,2,1,,1,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,60,4,1,3,1,1,1.0,1.004368904,2.0,2.0,2.0,1.0,2021,6,17
2481,2533,98027,1,1.0,2,2,2,2,3,3,3,3,3,3,2,2,2,3,3,1,1,1,3,1,2,,2,2,2,1,2,,1,2,1,,2,2,2,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,59,4,3,1,1,1,2.0,1.34460562,1.0,1.0,2.0,2.0,2021,6,17
2482,2534,98034,2,,5,5,3,5,5,4,2,4,4,3,1,1,1,1,1,1,1,1,1,1,2,,2,2,3,1,1,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,2,1,1,2,2,70,5,3,3,3,1,2.0,0.916996623,1.0,1.0,2.0,2.0,2021,6,17
2483,2535,98031,2,,3,5,5,1,1,4,2,3,4,1,2,1,1,2,1,1,1,1,5,2,2,,2,2,3,1,1,,1,2,1,,1,4,4,1,4,4,4,4,1,1,1,1,2,2,2,2,1,2,2,2,2,1,71,5,3,4,4,1,2.0,0.729347927,1.0,3.0,1.0,2.0,2021,6,17
2489,2541,98101,2,,5,5,5,5,5,4,4,4,4,5,1,1,1,1,1,1,1,1,5,5,3,,2,1,3,1,1,,1,3,3,,2,4,4,5,4,4,4,4,2,2,2,2,2,1,1,1,2,1,1,1,2,2,71,5,3,3,1,2,1.0,1.120773651,1.0,3.0,2.0,3.0,2021,6,17
2494,2546,98109,1,1.0,1,1,1,1,1,3,3,3,3,3,3,3,2,5,2,1,1,1,2,3,3,,2,2,2,1,2,,2,2,1,,2,1,1,1,3,3,3,3,2,2,2,1,2,2,2,2,2,2,1,1,2,2,61,4,2,3,1,1,2.0,3.439705348,1.0,1.0,3.0,2.0,2021,6,17
2501,2553,98034,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,2,1,2,,2,2,2,1,3,,2,2,1,,2,4,4,4,4,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,58,4,3,2,3,1,2.0,0.614087923,1.0,3.0,2.0,2.0,2021,6,17
2502,2554,98391,2,,5,5,5,2,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,3,,2,2,3,1,3,,3,3,1,,2,4,4,4,3,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,2,1,59,4,4,3,2,1,2.0,1.721657165,1.0,1.0,3.0,2.0,2021,6,17
2504,2556,98056,2,,5,5,5,2,3,4,4,4,4,3,2,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,2,,2,4,4,4,4,4,4,4,2,2,2,2,1,2,2,2,2,2,2,2,2,1,61,4,3,2,1,1,2.0,1.039013434,1.0,2.0,3.0,2.0,2021,6,17
2505,2557,98166,1,1.0,5,5,4,4,6,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,2,2,2,3,2,,2,2,3,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,73,5,3,3,3,1,2.0,0.916996623,1.0,3.0,2.0,2.0,2021,6,17
2520,2576,98126,1,1.0,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,2,1,1,1,1,2,,2,2,2,1,2,,2,2,2,,2,4,4,4,4,4,4,4,1,2,1,1,1,1,1,1,1,1,2,2,2,2,64,4,2,4,4,1,1.0,2.719134663,2.0,2.0,2.0,2.0,2021,6,17
2532,2589,98166,2,,5,5,5,5,5,3,2,4,4,4,2,1,1,1,1,1,1,1,2,1,2,,2,1,2,1,1,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,61,4,7,3,2,1,2.0,1.597199033,1.0,1.0,2.0,2.0,2021,6,18
2541,2599,98052,1,1.0,3,4,3,5,3,3,4,3,3,2,2,2,2,4,2,3,1,1,1,3,3,,2,2,3,3,2,,1,1,1,,2,3,4,3,3,3,4,4,1,2,2,2,2,2,1,2,2,2,2,2,2,1,58,4,3,3,2,1,2.0,1.405724058,1.0,1.0,2.0,3.0,2021,6,18
2543,2601,98032,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,1,1,1,1,2,2,2,2,,2,2,2,3,2,,3,3,1,,2,4,4,4,4,4,4,4,2,2,1,2,1,1,1,2,2,1,1,1,2,2,57,4,3,3,1,2,2.0,0.913907321,1.0,2.0,2.0,2.0,2021,6,18
2549,2608,98030,2,,5,5,3,2,3,4,3,4,4,4,2,1,1,1,1,1,1,1,1,1,2,,2,3,3,1,3,,3,3,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,58,4,4,2,2,1,2.0,1.180538416,1.0,3.0,2.0,2.0,2021,6,18
2557,2616,98006,2,,1,1,3,3,3,4,4,4,4,2,1,1,3,1,1,1,1,1,2,2,3,,3,3,3,3,3,,3,3,3,,3,4,4,4,4,4,4,4,1,1,2,2,2,2,2,2,2,2,2,2,2,3,72,5,4,2,2,1,1.0,4.907500954,1.0,3.0,3.0,3.0,2021,6,18
2563,2623,98116,1,1.0,5,5,5,3,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,2,2,,2,2,2,,2,4,4,4,4,4,4,4,1,1,2,2,2,2,2,2,2,2,2,2,2,1,60,4,3,3,5,1,1.0,1.546296463,1.0,2.0,2.0,2.0,2021,6,18
2576,2636,98033,1,3.0,3,4,5,3,5,4,1,4,4,4,1,1,1,3,2,1,1,1,1,1,2,,2,3,3,3,3,,3,3,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,2,1,1,2,2,56,4,8,3,2,1,2.0,1.597199033,1.0,2.0,2.0,2.0,2021,6,18
2598,2658,98125,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,56,4,2,1,1,1,1.0,1.279188727,1.0,3.0,3.0,2.0,2021,6,19
2604,2666,98034,2,,5,5,5,4,5,5,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,,2,2,2,2,2,,2,2,2,,2,4,4,4,4,4,4,4,1,2,2,2,1,2,1,2,2,2,2,2,2,2,56,4,3,1,1,1,2.0,0.794702018,1.0,2.0,2.0,2.0,2021,6,19
2613,2675,98023,1,1.0,3,4,2,1,4,3,1,3,4,4,3,1,1,1,1,1,1,1,2,1,3,,2,1,1,1,1,,1,1,1,,2,3,3,3,4,3,3,4,1,1,1,2,2,1,2,2,2,2,1,1,2,1,57,4,1,3,4,1,2.0,1.028436577,1.0,3.0,2.0,2.0,2021,6,19
2620,2683,98056,1,1.0,5,5,5,3,3,4,2,4,4,4,1,1,1,1,1,1,1,1,1,2,3,,2,2,2,3,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,2,1,1,2,1,73,5,4,3,2,1,2.0,5.321627914,1.0,3.0,3.0,2.0,2021,6,19
2628,2692,98003,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,3,,2,2,2,,2,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,58,4,2,1,1,1,1.0,1.279188727,1.0,2.0,2.0,2.0,2021,6,19
2630,2694,98125,1,1.0,5,5,5,2,5,4,1,4,4,4,2,1,1,2,1,1,1,1,1,1,2,,2,3,3,1,1,,1,3,1,,2,4,4,4,4,4,4,4,2,2,1,2,1,1,1,2,2,1,1,1,2,1,57,4,3,3,4,1,2.0,1.405724058,1.0,1.0,3.0,2.0,2021,6,19
2632,2696,98005,2,,5,5,5,1,5,4,4,4,4,4,1,1,2,3,3,1,1,2,5,1,2,,2,3,2,2,3,,1,2,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,73,5,1,4,2,2,2.0,1.962135259,2.0,3.0,2.0,2.0,2021,6,19
2644,2708,98031,1,1.0,4,5,3,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,2,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,69,5,3,3,2,1,2.0,1.018885137,1.0,2.0,2.0,2.0,2021,6,19
2650,2716,98177,2,,5,5,3,2,3,4,2,4,4,4,1,1,1,2,1,1,1,1,1,1,2,,2,2,2,2,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,75,5,3,4,2,1,2.0,1.194642386,1.0,2.0,3.0,2.0,2021,6,19
2653,2719,98101,1,1.0,5,5,3,2,5,3,1,4,4,3,2,1,1,2,2,1,1,1,1,2,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,60,4,3,3,2,1,1.0,0.830824837,1.0,2.0,3.0,2.0,2021,6,19
2657,2723,98001,2,,3,3,5,2,5,4,1,4,4,4,2,1,1,1,1,1,1,1,1,1,1,,2,2,3,3,3,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,2,2,1,2,2,1,2,2,2,2,72,5,3,4,5,1,1.0,0.974585783,1.0,2.0,2.0,2.0,2021,6,19
2666,2733,98008,1,2.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,1,1,1,1,1,,1,1,1,,1,3,2,3,2,3,2,3,2,1,2,1,2,2,1,2,1,2,2,2,2,1,56,4,1,3,3,3,1.0,0.925592919,2.0,1.0,1.0,1.0,2021,6,20
2672,2740,98144,1,1.0,2,1,1,2,3,2,2,3,4,4,2,2,1,3,3,2,2,2,3,3,1,,2,2,2,1,2,,1,2,2,,1,1,1,2,2,2,1,1,2,2,1,1,2,1,2,1,2,2,2,2,2,1,62,4,4,2,2,2,2.0,1.272529209,1.0,1.0,1.0,2.0,2021,6,20
2673,2741,98002,2,,5,5,5,5,5,5,5,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,3,3,3,3,3,,1,1,1,,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,1,2,1,1,1,2,2,62,4,3,2,2,2,3.0,0.614087923,1.0,3.0,2.0,3.0,2021,6,20
2679,2747,98112,1,3.0,5,5,5,5,5,4,5,4,4,4,2,2,1,2,2,1,1,1,1,3,2,,2,2,2,3,2,,2,2,3,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,70,5,3,3,5,1,1.0,0.922625128,1.0,3.0,2.0,2.0,2021,6,20
2681,2749,98198,2,,2,2,3,1,1,2,1,3,4,2,2,2,1,1,1,1,1,1,2,3,3,,1,2,2,1,3,,2,2,1,,2,3,2,1,3,2,4,4,2,2,1,2,2,1,1,2,2,2,1,2,2,1,63,4,3,3,5,1,2.0,1.546296463,1.0,1.0,3.0,3.0,2021,6,20
2687,2756,98003,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,3,1,1,3,,3,3,1,,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,2,2,2,2,73,5,3,2,1,1,1.0,0.753089014,1.0,3.0,2.0,3.0,2021,6,20
2693,2762,98032,1,1.0,5,5,3,3,5,3,2,4,4,4,2,2,2,2,1,1,1,2,2,2,2,,2,2,2,3,3,,3,3,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,1,1,2,1,71,5,3,3,4,1,2.0,0.838750116,1.0,2.0,3.0,2.0,2021,6,20
2697,2766,98055,2,,3,5,2,2,2,3,1,4,4,3,2,1,1,2,2,1,1,1,2,2,3,,2,2,2,1,2,,2,2,1,,2,4,4,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,56,4,1,3,3,1,2.0,0.821756376,1.0,3.0,2.0,2.0,2021,6,20
2704,2774,98111,1,1.0,4,5,5,5,4,3,3,3,3,3,2,2,2,2,3,2,2,1,1,3,2,,2,2,2,3,2,,2,2,2,,2,3,3,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,60,4,3,3,4,1,1.0,1.405724058,1.0,2.0,2.0,3.0,2021,6,20
2710,2781,98006,2,,5,5,5,5,5,4,3,4,4,4,3,1,1,1,1,1,1,1,1,1,1,,2,2,2,1,3,,3,2,3,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,60,4,3,3,4,1,1.0,0.830824837,1.0,2.0,3.0,3.0,2021,6,21
2711,2782,98092,2,,2,3,3,2,3,3,1,2,3,3,2,2,1,3,2,1,1,1,2,2,2,,2,2,2,1,2,,2,2,1,,2,3,2,2,5,5,5,5,2,2,1,2,2,2,2,2,2,2,2,2,2,1,58,4,3,3,4,1,2.0,1.405724058,1.0,2.0,2.0,2.0,2021,6,21
2721,2792,98045,1,1.0,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,3,,2,4,4,4,4,4,4,4,1,1,2,2,1,1,1,2,2,2,1,1,2,2,70,5,3,2,1,1,2.0,0.753089014,1.0,3.0,2.0,2.0,2021,6,21
2723,2794,98042,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,2,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,61,4,3,3,3,1,2.0,0.747742353,1.0,3.0,2.0,2.0,2021,6,21
2728,2799,98198,1,1.0,5,5,5,1,1,4,1,4,4,4,1,1,2,2,1,1,1,1,1,1,2,,2,2,2,2,2,,2,2,1,,2,4,4,4,4,4,4,4,1,2,1,1,1,1,1,2,1,1,1,1,2,1,61,4,3,4,3,1,2.0,1.100131871,1.0,2.0,2.0,2.0,2021,6,21
2729,2800,98103,2,,5,3,5,5,5,3,1,3,4,4,2,1,2,3,1,1,1,1,2,2,2,,1,2,3,1,3,,3,2,1,,2,4,4,4,4,4,4,4,1,2,1,1,2,1,2,2,2,1,1,1,2,2,66,5,3,3,3,2,1.0,0.916996623,1.0,3.0,2.0,2.0,2021,6,21
2731,2802,98059,2,,3,5,5,3,5,4,2,3,4,4,2,1,2,2,1,1,1,2,2,2,1,,2,2,2,1,1,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,1,80,5,3,3,3,1,2.0,1.236454869,1.0,1.0,2.0,2.0,2021,6,21
2734,2805,98056,1,1.0,3,5,5,5,5,4,3,4,4,4,1,1,2,3,3,3,3,2,2,2,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,2,69,5,3,3,1,1,2.0,1.120773651,1.0,3.0,2.0,2.0,2021,6,21
2736,2807,98146,2,,1,5,5,3,3,4,1,4,4,1,1,1,1,1,1,1,1,1,1,2,2,,3,3,1,1,1,,1,1,1,,2,4,4,3,4,4,4,4,2,2,2,1,1,1,1,1,2,2,2,2,2,1,61,4,4,3,3,1,1.0,1.549491448,1.0,1.0,3.0,2.0,2021,6,21
2740,2811,98002,2,,1,1,1,1,5,3,3,2,4,4,3,1,2,2,1,1,1,1,1,2,3,,2,3,1,1,1,,2,1,2,,2,2,4,3,4,4,4,4,2,2,1,2,1,1,2,2,2,2,1,1,2,1,60,4,3,4,1,1,2.0,1.34460562,1.0,1.0,1.0,3.0,2021,6,21
2746,2817,98034,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,3,3,3,3,3,,1,1,1,,2,3,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,82,5,3,2,3,1,2.0,1.015446028,1.0,2.0,3.0,3.0,2021,6,21
2751,2823,98042,1,1.0,5,5,5,2,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,2,1,1,2,1,69,5,3,4,3,1,2.0,0.656413135,1.0,2.0,2.0,2.0,2021,6,22
2753,2825,98092,1,1.0,5,5,4,5,5,4,4,4,4,4,1,1,1,2,2,1,1,1,1,1,3,,2,2,2,3,3,,1,2,2,,2,4,4,4,4,4,4,4,2,2,2,2,1,1,2,2,2,2,1,1,2,1,64,4,3,2,2,1,2.0,1.039013434,1.0,3.0,2.0,2.0,2021,6,22
2758,2830,98101,2,,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,2,1,3,,2,2,2,3,1,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,58,4,3,2,1,2,1.0,0.614087923,1.0,1.0,2.0,2.0,2021,6,22
2760,2832,98027,1,1.0,3,3,3,3,3,2,2,3,3,3,2,1,1,1,1,1,1,1,1,1,2,,3,3,2,1,2,,2,2,1,,2,2,2,3,3,3,3,3,2,2,1,2,2,1,1,2,2,2,1,1,2,2,59,4,3,4,5,1,1.0,0.794702018,1.0,3.0,2.0,2.0,2021,6,22
2788,2860,98198,1,1.0,2,2,3,3,1,4,2,4,4,4,1,1,1,1,1,1,1,1,2,1,2,,2,2,1,1,2,,2,2,1,,2,4,3,2,4,4,4,4,2,2,2,2,2,2,2,2,1,1,2,2,2,2,64,4,1,3,3,1,2.0,0.821756376,1.0,2.0,2.0,2.0,2021,6,23
2796,2868,98106,2,,5,5,5,5,5,3,1,4,4,4,2,1,1,1,1,1,1,1,2,1,3,,2,2,2,1,3,,2,3,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,1,1,1,2,2,63,4,3,2,3,1,1.0,0.614087923,1.0,3.0,3.0,3.0,2021,6,23
2797,2869,98198,1,1.0,1,2,3,1,1,3,1,3,3,2,2,2,2,2,1,1,1,1,1,2,2,,2,2,2,1,2,,1,2,1,,2,4,2,2,4,3,4,3,1,1,1,1,2,1,1,2,1,1,1,1,2,1,57,4,3,3,3,1,1.0,1.265151652,1.0,2.0,2.0,2.0,2021,6,23
2800,2872,98133,2,,5,5,5,1,2,4,2,4,4,2,1,1,1,2,1,1,1,1,2,2,2,,2,2,2,1,2,,2,2,1,,2,4,4,3,4,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,73,5,3,4,4,1,1.0,0.729347927,1.0,3.0,2.0,2.0,2021,6,24
2806,2878,98057,2,,5,5,5,5,5,4,2,4,4,2,2,1,2,2,2,1,1,1,2,2,3,,2,2,2,3,3,,2,2,1,,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,2,1,1,2,2,60,4,3,3,1,1,1.0,0.819912846,1.0,3.0,3.0,3.0,2022,4,12
2807,2879,98006,1,3.0,5,5,5,5,5,4,4,4,4,4,2,1,1,1,1,1,1,1,1,1,2,,2,2,2,3,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,66,5,3,3,5,1,2.0,0.794335286,1.0,2.0,2.0,2.0,2022,4,12
2809,2881,98117,2,,5,5,5,3,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,2,,3,3,1,,2,4,4,3,5,5,5,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,64,4,3,3,1,1,1.0,0.819912846,1.0,3.0,3.0,2.0,2022,4,12
2810,2882,98005,1,1.0,5,5,5,5,5,4,2,4,4,4,1,1,2,2,1,1,1,2,5,1,2,,2,3,2,3,3,,3,3,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,74,5,3,4,3,1,2.0,0.77925459,1.0,3.0,2.0,2.0,2022,4,12
2814,2887,98023,2,,2,2,2,3,3,4,2,3,4,4,2,3,3,1,3,2,3,2,2,2,1,,2,1,2,1,1,,1,1,1,,2,4,4,3,3,3,3,3,2,2,2,2,2,2,1,2,1,2,2,2,2,1,65,5,4,3,3,1,2.0,1.272180378,1.0,3.0,2.0,2.0,2022,4,12
2815,2888,98006,2,,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,1,,1,1,1,,2,4,4,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,69,5,4,3,3,1,2.0,2.221745521,1.0,2.0,2.0,2.0,2022,4,12
2816,2889,98030,2,,5,5,5,3,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,3,1,1,,2,2,1,,2,4,4,4,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,66,5,3,1,1,1,1.0,0.707994494,1.0,3.0,2.0,2.0,2022,4,12
2817,2890,98052,3,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,3,2,1,1,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,1,78,5,1,4,4,2,2.0,2.702372094,1.0,2.0,2.0,2.0,2022,4,12
2818,2891,98029,2,,5,5,5,3,5,4,2,3,4,4,2,1,1,1,1,1,1,1,1,1,1,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,2,1,2,1,2,2,2,1,2,2,2,65,5,4,3,2,1,1.0,2.221745521,1.0,1.0,1.0,2.0,2022,4,12
2819,2892,98105,2,,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,2,3,2,1,1,,1,1,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,2,1,1,2,2,58,4,3,2,1,2,1.0,0.623846731,1.0,2.0,2.0,2.0,2022,4,12
