,Unnamed: 0,zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day
2178,2215,98198,1,1.0,3,5,5,1,1,4,4,4,4,1,4,1,1,1,1,1,1,1,1,1,3,,2,1,1,3,3,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,1,2,2,30,2,4,1,2,1,3.0,0.907579793,1.0,2.0,2.0,2.0,2021,6,11
2187,2225,98010,1,1.0,2,2,2,2,2,3,1,3,3,4,3,2,1,2,1,1,1,1,3,1,2,,2,2,2,3,2,,3,3,1,,2,2,1,2,2,2,3,3,2,1,1,1,1,1,1,2,1,2,1,1,2,2,21,2,1,3,4,1,3.0,0.326648033,1.0,2.0,2.0,2.0,2021,6,11
2190,2228,98122,2,,3,5,5,3,5,3,1,4,4,4,3,1,1,1,1,1,1,1,1,1,3,,3,3,3,1,2,,3,3,1,,3,4,4,4,4,4,4,4,1,2,1,2,2,1,2,2,2,1,1,1,2,2,30,2,3,3,2,1,2.0,1.428460603,1.0,3.0,3.0,3.0,2021,6,11
2195,2234,98072,2,,4,4,5,2,2,5,2,4,4,2,1,1,1,1,1,2,1,1,1,2,2,,2,2,1,1,2,,2,2,1,,2,4,5,4,4,4,5,4,2,2,2,1,2,2,2,1,1,2,2,2,2,2,20,2,3,2,2,1,2.0,0.757429067,1.0,2.0,2.0,2.0,2021,6,11
2199,2238,98002,1,1.0,4,4,5,3,5,3,1,4,4,4,2,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,1,,2,2,3,4,3,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,2,19,2,3,1,2,1,2.0,0.89109302,1.0,2.0,2.0,2.0,2021,6,11
2201,2240,98188,2,,5,5,5,5,5,3,2,4,4,5,2,1,1,1,1,2,1,1,1,5,2,,2,2,2,1,2,,3,3,3,,3,4,4,4,4,4,4,4,2,2,1,1,1,1,1,2,2,2,1,1,2,2,18,2,7,2,3,1,2.0,0.324723497,1.0,1.0,3.0,3.0,2021,6,11
2204,2243,98074,2,,5,5,5,5,5,4,4,4,4,4,2,1,1,1,1,1,1,1,1,1,3,,2,2,1,1,2,,3,3,3,,3,3,4,4,4,4,4,4,1,1,1,1,1,1,2,2,2,2,1,1,2,2,19,2,3,1,2,1,2.0,0.89109302,1.0,2.0,3.0,3.0,2021,6,12
2211,2251,98103,1,3.0,3,3,5,5,5,3,3,3,4,4,2,1,2,2,2,2,1,1,1,2,3,,2,2,2,3,2,,1,2,1,,2,4,3,4,5,3,5,5,1,1,1,2,1,1,1,2,1,1,1,1,2,2,27,2,4,3,3,1,1.0,0.939345086,1.0,1.0,2.0,3.0,2021,6,12
2218,2258,98118,1,1.0,2,4,5,5,3,3,1,4,4,2,1,1,1,1,1,1,1,1,2,2,3,,1,1,1,1,2,,2,1,1,,2,3,2,2,4,4,4,4,2,2,2,2,1,2,2,2,2,2,2,1,2,2,29,2,4,2,1,1,1.0,0.771442824,1.0,1.0,2.0,1.0,2021,6,12
2220,2260,98029,1,1.0,5,5,3,4,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,3,2,,2,2,2,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,2,2,2,2,1,1,2,2,25,2,1,3,1,1,2.0,0.841833657,2.0,2.0,2.0,2.0,2021,6,12
2221,2261,98133,2,,5,5,5,5,5,3,2,4,4,3,2,1,1,2,1,1,1,1,2,2,3,,3,3,3,3,3,,3,3,3,,3,4,4,4,4,4,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,2,23,2,6,1,1,2,1.0,0.420230408,1.0,3.0,3.0,3.0,2021,6,12
2223,2263,98004,1,7.0,4,4,4,4,4,4,3,3,3,4,1,1,1,1,1,1,1,1,2,1,2,,2,2,1,1,2,,2,2,2,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,22,2,1,1,1,1,1.0,0.365064406,1.0,1.0,2.0,2.0,2021,6,12
2226,2266,98118,1,3.0,2,5,3,3,2,2,1,3,4,2,3,2,5,5,2,1,1,1,1,2,2,,2,2,1,2,2,,1,1,1,,2,4,4,4,4,4,4,4,2,2,2,1,1,1,1,2,1,1,1,1,2,1,24,2,2,2,1,2,2.0,0.438631475,1.0,1.0,2.0,2.0,2021,6,13
2234,2275,98072,2,,3,3,2,2,2,2,1,3,4,4,2,1,1,2,1,1,1,1,2,1,2,,2,2,1,3,2,,2,2,1,,2,3,3,4,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,23,2,3,3,4,1,2.0,1.024756973,1.0,3.0,2.0,2.0,2021,6,13
2246,2287,98059,1,1.0,1,1,1,2,1,3,1,4,2,4,3,2,2,3,1,1,1,1,1,1,1,,2,2,2,1,1,,1,1,1,,2,2,1,3,4,4,4,4,2,2,2,1,2,1,2,2,2,2,2,1,2,2,23,2,4,3,2,2,2.0,0.43933179,1.0,1.0,1.0,2.0,2021,6,13
2247,2288,98111,1,1.0,3,3,3,4,4,3,4,4,3,4,4,2,3,2,2,2,2,2,2,2,1,,1,3,3,3,3,,3,3,3,,3,4,4,2,5,5,5,5,2,2,2,1,2,1,2,2,2,2,2,2,2,2,29,2,1,1,1,1,1.0,0.732029267,1.0,1.0,3.0,3.0,2021,6,13
2249,2290,98122,1,1.0,4,4,5,2,1,4,2,4,4,4,2,1,1,2,1,1,1,1,1,1,2,,2,1,1,3,2,,2,2,1,,2,2,4,4,4,4,3,3,1,1,1,2,1,1,1,2,2,2,1,1,2,2,24,2,4,1,1,1,1.0,0.420230408,1.0,3.0,1.0,2.0,2021,6,13
2250,2291,98115,1,1.0,2,3,3,2,2,2,1,3,4,2,3,1,1,2,1,1,1,1,2,2,2,,2,2,3,1,3,,2,2,1,,2,3,4,2,4,4,4,4,2,2,2,1,2,1,2,2,1,2,1,1,2,1,18,2,3,1,5,1,1.0,1.155646172,1.0,3.0,2.0,2.0,2021,6,13
2257,2298,98108,3,,1,5,5,2,5,3,2,4,4,4,2,2,2,2,2,1,1,1,1,2,2,,2,2,2,1,2,,2,2,2,,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,23,2,4,4,1,1,2.0,0.420230408,1.0,2.0,2.0,2.0,2021,6,13
2258,2299,98133,1,1.0,1,1,5,1,1,3,1,1,3,3,2,1,1,3,2,1,1,1,3,2,3,,2,3,2,1,3,,2,3,1,,2,4,1,1,2,2,3,3,1,1,1,1,2,1,1,2,1,2,2,1,2,2,22,2,1,2,3,1,1.0,0.241435503,1.0,3.0,3.0,3.0,2021,6,13
2259,2300,98092,2,,5,5,4,4,2,2,1,1,3,3,2,1,1,1,1,2,1,1,1,1,1,,1,1,2,2,2,,2,2,2,,2,4,4,4,3,4,4,4,2,2,2,2,2,2,1,2,2,2,2,2,2,1,20,2,8,1,3,2,2.0,0.879417767,1.0,1.0,2.0,1.0,2021,6,13
2262,2303,98198,1,1.0,1,1,1,1,2,3,1,3,3,3,3,2,1,2,2,1,1,1,1,2,3,,1,1,1,1,3,,1,3,1,,2,2,2,2,2,2,3,3,2,2,1,2,1,1,1,1,2,2,1,1,2,2,30,2,3,4,3,1,1.0,1.117925689,1.0,3.0,2.0,2.0,2021,6,13
2268,2309,98033,1,1.0,5,5,5,1,5,3,1,4,4,4,3,1,2,3,2,1,1,1,1,2,2,,3,3,3,3,3,,3,3,3,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,28,2,3,3,5,1,1.0,1.531513023,1.0,3.0,3.0,3.0,2021,6,13
2269,2310,98055,1,1.0,3,3,5,5,1,2,1,3,4,2,3,2,1,1,1,1,1,1,1,2,2,,2,2,1,3,2,,3,3,1,,2,4,4,1,4,4,4,4,1,1,2,1,2,2,2,2,2,2,2,2,2,1,30,2,1,3,2,1,2.0,0.764389916,1.0,3.0,1.0,2.0,2021,6,13
2271,2312,98059,2,,4,5,5,2,1,4,1,4,4,2,3,1,1,2,1,1,1,1,1,4,2,,2,2,2,1,2,,3,3,1,,2,4,4,3,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,28,2,3,3,2,1,2.0,1.428460603,1.0,3.0,2.0,2.0,2021,6,13
2275,2316,98105,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,3,,2,2,2,1,3,,1,3,1,,3,4,4,4,3,4,4,4,1,1,1,1,2,1,1,2,2,1,1,1,2,2,20,2,1,2,4,1,1.0,0.241435503,1.0,3.0,2.0,3.0,2021,6,13
2279,2320,98002,1,7.0,2,4,5,1,3,4,1,2,4,4,1,1,1,2,1,1,1,1,1,1,2,,2,2,2,1,3,,1,2,1,,2,4,4,4,4,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,2,1,25,2,3,3,3,1,2.0,1.25305611,1.0,1.0,2.0,2.0,2021,6,13
2280,2321,98019,1,1.0,4,4,3,2,5,3,1,2,3,2,2,1,1,1,1,1,1,1,1,3,3,,2,1,1,1,2,,3,1,1,,2,2,3,3,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,1,2,1,25,2,1,3,4,1,3.0,0.764389916,1.0,1.0,2.0,1.0,2021,6,13
2281,2322,98177,1,1.0,5,5,5,4,5,3,2,4,4,3,3,1,1,2,2,1,1,1,1,2,2,,2,2,1,1,2,,2,2,1,,2,3,4,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,25,2,1,2,1,1,2.0,0.565658979,2.0,1.0,2.0,2.0,2021,6,13
2285,2328,98125,1,1.0,1,2,3,3,5,2,1,3,3,4,3,2,2,2,1,1,1,1,1,1,3,,3,3,3,3,3,,3,3,3,,3,5,2,5,3,3,4,4,1,1,1,2,2,2,2,2,2,2,1,1,2,1,28,2,3,3,2,1,1.0,1.392284566,1.0,3.0,3.0,3.0,2021,6,13
2286,2329,98042,2,,1,2,1,1,2,1,2,3,4,1,2,1,2,3,1,1,1,1,1,1,3,,1,1,1,1,2,,1,2,1,,2,2,2,2,5,5,5,5,1,1,2,1,1,1,2,2,2,1,1,1,2,1,29,2,3,3,4,1,2.0,1.392284566,1.0,1.0,2.0,2.0,2021,6,13
2287,2330,98075,2,,1,3,5,5,3,3,4,4,4,4,2,1,1,1,1,1,1,1,1,2,3,,2,2,2,3,2,,2,2,2,,2,4,4,3,4,4,4,4,1,1,1,2,1,1,2,2,1,1,1,1,2,1,20,2,3,2,4,2,3.0,0.892999314,1.0,1.0,2.0,2.0,2021,6,13
2288,2331,98056,1,1.0,3,5,3,5,5,4,2,4,4,4,2,1,2,3,2,1,1,1,2,2,2,,2,2,2,3,3,,3,2,1,,1,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,2,1,1,2,1,27,2,3,3,3,1,2.0,1.25305611,1.0,2.0,1.0,2.0,2021,6,13
2292,2335,98007,1,1.0,2,2,1,5,1,2,1,3,4,2,2,1,1,1,2,1,1,1,1,1,1,,3,3,3,1,3,,2,1,1,,2,3,3,2,4,3,4,3,1,1,1,1,1,1,1,1,2,1,1,1,2,2,26,2,8,3,4,1,2.0,1.043716762,1.0,2.0,2.0,1.0,2021,6,14
2293,2336,98052,1,1.0,2,2,3,2,3,3,2,2,3,4,2,2,2,3,1,2,1,1,1,2,2,,2,1,2,1,2,,1,1,1,,2,3,3,3,2,3,4,4,1,1,2,2,2,2,2,2,2,2,1,1,2,1,30,2,3,2,4,1,1.0,1.029079897,1.0,1.0,2.0,2.0,2021,6,14
2307,2351,98033,2,,1,1,5,1,2,3,1,3,3,3,2,2,2,3,2,1,1,1,2,2,2,,2,3,2,1,3,,3,3,1,,2,4,1,1,3,2,2,2,2,2,1,1,2,2,2,1,1,2,1,1,2,1,29,2,3,3,3,1,2.0,1.25305611,1.0,2.0,2.0,2.0,2021,6,14
2308,2352,98007,2,,5,5,5,5,3,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,,2,2,2,1,2,,2,2,1,,1,4,4,4,4,4,4,4,1,1,2,2,1,2,2,2,2,2,2,2,2,1,25,2,3,2,5,1,2.0,1.029079897,1.0,1.0,1.0,1.0,2021,6,14
2311,2355,98057,1,1.0,5,5,5,2,5,3,2,3,4,4,2,1,1,1,1,1,1,1,2,1,2,,2,2,1,1,2,,2,2,1,,2,3,3,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,2,20,2,3,2,2,1,2.0,0.757429067,1.0,2.0,3.0,2.0,2021,6,14
2312,2356,98178,2,,3,3,3,3,3,4,2,3,3,4,2,1,2,3,2,1,1,1,3,2,2,,2,2,1,1,1,,2,2,1,,2,3,4,3,3,4,4,4,1,1,1,1,2,2,2,2,2,2,2,2,2,1,28,2,3,2,1,1,1.0,1.029079897,1.0,1.0,2.0,2.0,2021,6,14
2314,2358,98121,1,1.0,5,5,5,1,5,3,1,3,3,4,2,1,2,2,2,1,1,1,3,1,1,,2,1,1,1,1,,1,3,1,,2,1,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,24,2,2,4,2,1,1.0,0.798699723,1.0,1.0,2.0,3.0,2021,6,14
2329,2374,98198,1,1.0,3,6,5,2,6,3,2,4,4,3,2,1,1,1,1,1,1,1,1,2,3,,2,3,3,1,3,,3,3,1,,3,3,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,23,2,1,1,4,1,3.0,0.284041768,2.0,3.0,3.0,3.0,2021,6,15
2331,2376,98092,2,,1,3,1,1,2,3,1,3,4,3,3,2,1,2,1,1,1,1,1,2,3,,2,3,2,3,1,,1,1,1,,2,2,2,2,3,3,3,3,2,2,1,2,1,1,1,2,1,2,1,1,2,2,18,2,3,1,3,1,2.0,0.801983718,1.0,3.0,3.0,3.0,2021,6,15
2333,2378,98005,2,,5,5,5,5,5,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,1,,2,3,3,1,3,,3,3,3,,3,4,4,4,4,4,4,4,1,1,1,2,2,2,2,2,2,2,2,2,2,1,21,2,3,1,5,2,1.0,1.155646172,1.0,1.0,3.0,3.0,2021,6,15
2336,2381,98108,2,,3,5,5,2,5,4,1,3,4,4,5,1,1,2,1,1,1,1,2,2,3,,3,3,3,1,3,,3,3,1,,2,3,4,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,2,28,2,3,2,1,1,2.0,1.055818706,1.0,3.0,3.0,3.0,2021,6,15
2339,2385,98006,1,1.0,4,6,5,5,5,4,2,4,4,3,2,1,1,3,2,3,4,1,2,2,2,,2,2,2,1,3,,2,3,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,2,1,2,2,1,1,2,2,26,2,4,3,3,1,2.0,0.939345086,1.0,1.0,2.0,3.0,2021,6,15
2341,2387,98027,1,1.0,3,4,3,3,3,3,4,4,4,2,2,1,3,3,2,2,1,1,2,2,2,,2,2,2,1,1,,1,1,2,,2,2,3,2,3,3,4,4,1,1,1,1,2,2,1,2,1,2,1,1,2,1,21,2,8,1,1,2,1.0,1.074843938,1.0,1.0,2.0,2.0,2021,6,15
2343,2390,98166,1,1.0,1,1,1,1,1,1,1,2,2,3,3,2,3,2,2,1,1,1,3,2,3,,1,1,1,1,3,,1,1,3,,2,2,1,3,4,4,4,4,2,2,1,1,2,2,2,2,1,2,2,1,2,1,20,2,3,2,1,1,2.0,0.892999314,1.0,3.0,2.0,2.0,2021,6,15
2346,2393,98101,2,,5,5,5,5,5,4,3,4,4,4,2,1,1,1,1,1,1,1,1,1,1,,2,2,3,1,2,,1,1,3,,2,4,4,4,4,4,4,4,2,2,2,1,1,2,1,2,2,2,2,2,2,2,28,2,4,4,4,2,1.0,0.907579793,1.0,1.0,3.0,1.0,2021,6,15
2356,2403,98188,1,2.0,3,4,5,5,3,4,3,4,4,2,1,1,1,1,1,1,1,1,1,2,2,,2,2,2,3,2,,2,2,2,,2,4,4,3,4,4,4,4,2,2,2,1,1,1,1,2,1,2,1,1,2,2,22,2,4,1,2,2,1.0,0.382027643,1.0,2.0,2.0,2.0,2021,6,15
2357,2404,98074,3,,5,5,4,2,5,3,2,4,4,4,2,1,1,2,1,1,1,1,1,1,3,,3,3,3,2,3,,3,3,1,,2,3,4,3,4,4,4,4,1,1,1,1,1,1,2,1,2,2,1,1,2,2,18,2,7,2,2,1,3.0,0.324723497,1.0,3.0,2.0,2.0,2021,6,15
2359,2406,98006,1,1.0,2,2,2,1,4,3,2,2,3,4,2,1,1,1,1,1,1,1,1,1,2,,2,2,1,2,2,,2,2,1,,2,3,2,4,4,4,4,3,1,1,1,1,1,1,1,1,1,2,1,1,2,2,21,2,4,3,5,1,2.0,0.483264969,1.0,2.0,2.0,2.0,2021,6,15
2365,2412,98029,1,1.0,5,5,5,3,3,4,2,4,4,3,2,2,3,1,1,1,1,1,1,2,3,,2,3,1,1,1,,3,3,3,,2,3,3,4,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,25,2,3,3,2,1,1.0,1.392284566,1.0,3.0,3.0,1.0,2021,6,15
2367,2414,98101,2,,5,5,3,3,5,1,1,4,4,2,2,1,1,3,2,1,1,1,1,2,3,,3,3,3,3,3,,3,3,3,,3,4,4,4,4,4,4,4,2,2,1,1,2,1,2,2,2,2,1,1,2,1,23,2,3,3,3,1,1.0,1.087357989,1.0,3.0,3.0,3.0,2021,6,15
2368,2415,98104,2,,5,5,5,5,5,4,1,4,4,1,1,1,1,1,1,1,1,1,1,3,1,,2,2,2,3,3,,2,2,1,,2,4,4,4,4,4,4,4,1,1,2,1,2,2,2,2,2,1,1,1,2,1,27,2,2,2,3,1,1.0,0.99856489,1.0,3.0,3.0,2.0,2021,6,15
2369,2416,98109,2,,5,5,5,5,5,4,2,4,4,5,1,1,1,1,1,1,1,1,1,1,1,,2,3,2,2,2,,2,2,2,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,27,2,4,4,4,1,1.0,0.907579793,1.0,2.0,2.0,2.0,2021,6,15
2371,2418,98004,2,,5,5,5,5,1,3,2,3,4,1,2,2,1,2,1,1,1,1,1,3,2,,1,1,1,1,1,,1,1,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,24,2,1,3,1,2,2.0,0.359312836,1.0,1.0,1.0,2.0,2021,6,15
2379,2426,98125,2,,3,3,5,2,3,1,2,4,4,4,2,3,1,1,1,1,1,1,1,2,2,,1,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,2,22,2,3,1,2,1,2.0,0.89109302,1.0,2.0,2.0,2.0,2021,6,15
2380,2427,98059,2,,5,5,5,2,3,4,2,4,3,3,3,2,1,1,1,1,1,1,2,2,3,,3,1,1,1,3,,2,3,1,,2,4,4,3,4,4,4,3,1,1,1,1,2,2,1,2,1,2,1,1,2,1,20,2,3,2,2,1,2.0,0.892999314,1.0,2.0,2.0,3.0,2021,6,15
2381,2428,98059,1,1.0,2,2,2,2,1,1,1,2,2,1,4,3,2,3,3,2,1,1,1,4,1,,3,1,3,1,3,,3,3,1,,2,2,2,2,4,4,4,4,2,2,1,2,2,2,1,2,2,1,1,1,2,2,18,2,4,2,2,1,2.0,0.324723497,1.0,3.0,3.0,2.0,2021,6,15
2383,2430,98133,1,1.0,3,5,5,5,5,3,3,3,3,3,3,3,2,2,2,2,1,1,2,2,2,,3,1,2,1,2,,1,2,1,,1,4,4,4,4,4,4,4,1,1,1,2,1,2,1,1,2,2,1,1,2,1,28,2,3,1,5,2,2.0,1.331750455,1.0,3.0,1.0,1.0,2021,6,15
2391,2438,98118,2,,2,2,4,1,4,3,2,4,4,3,1,1,1,2,1,1,1,1,1,1,3,,2,1,1,1,2,,1,1,1,,2,1,2,2,4,3,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,1,25,2,2,1,1,1,1.0,1.292260446,1.0,1.0,1.0,1.0,2021,6,16
2392,2439,98133,2,,5,5,5,5,3,3,2,4,4,3,2,1,1,1,1,1,1,1,1,2,2,,2,3,3,1,3,,3,3,1,,2,4,4,4,4,4,4,3,1,1,1,2,1,1,1,1,2,2,2,2,2,1,18,2,1,1,3,1,1.0,0.29868906,1.0,3.0,2.0,2.0,2021,6,16
2395,2442,98003,1,1.0,3,3,3,2,3,4,1,4,4,4,1,1,2,1,1,1,1,1,1,1,2,,2,3,2,1,3,,3,3,3,,2,3,4,4,4,3,4,4,1,2,1,2,1,2,2,2,2,2,1,2,2,2,22,2,3,3,2,3,1.0,1.024756973,1.0,1.0,3.0,3.0,2021,6,16
2396,2443,98001,1,1.0,4,5,4,3,4,3,2,4,4,4,4,2,1,1,1,1,1,1,2,2,3,,2,1,1,1,3,,3,3,1,,2,2,4,3,3,3,4,4,1,1,1,2,2,2,2,2,2,1,2,2,2,1,27,2,1,2,3,1,1.0,0.564983851,1.0,1.0,2.0,1.0,2021,6,16
2413,2463,98077,2,,5,5,5,5,5,4,2,4,4,4,2,2,1,1,1,2,1,1,1,1,3,,1,1,2,1,2,,3,3,3,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,21,2,3,3,5,1,2.0,1.12723267,1.0,3.0,3.0,3.0,2021,6,16
2420,2470,98106,3,,6,5,5,4,1,3,1,4,4,4,2,1,1,1,2,3,1,1,3,2,2,,1,1,2,1,2,,2,2,2,,2,2,2,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,23,2,8,1,5,1,3.0,0.420230408,1.0,2.0,2.0,1.0,2021,6,16
2421,2471,98052,1,1.0,3,3,3,3,2,3,3,3,3,3,2,2,2,2,2,2,2,1,1,2,2,,2,2,2,2,2,,2,2,2,,2,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,1,1,2,1,30,2,3,3,1,1,1.0,1.531513023,1.0,2.0,2.0,2.0,2021,6,16
2426,2477,98027,2,,3,5,5,4,5,3,1,3,4,4,2,1,1,3,3,1,1,1,1,1,2,,2,1,1,1,1,,1,2,1,,2,3,4,4,4,4,4,4,2,2,1,2,1,2,2,2,2,2,1,1,2,2,18,2,3,1,4,1,2.0,0.89109302,1.0,1.0,1.0,2.0,2021,6,16
2427,2478,98001,2,,2,2,2,2,2,3,2,2,2,2,2,3,1,2,1,2,1,1,1,4,3,,3,3,3,3,3,,3,3,3,,3,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,2,2,21,2,4,1,1,2,1.0,0.420230408,1.0,3.0,3.0,3.0,2021,6,16
2428,2479,98133,1,3.0,5,5,5,5,5,4,2,4,4,3,3,2,2,4,2,1,1,1,1,3,3,,2,3,3,1,3,,3,3,1,,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,1,1,2,2,27,2,3,3,2,2,1.0,1.428460603,1.0,3.0,3.0,3.0,2021,6,16
2430,2481,98115,2,,3,4,3,3,4,4,3,3,4,4,2,1,2,3,2,1,1,1,2,1,3,,3,3,2,1,2,,3,3,2,,2,3,3,4,4,4,5,5,2,2,1,2,1,1,1,2,2,2,1,1,2,2,21,2,3,2,1,1,1.0,0.757429067,1.0,3.0,2.0,2.0,2021,6,16
2433,2484,98005,2,,2,4,3,2,2,3,1,3,4,4,3,2,1,3,2,2,1,1,1,2,2,,2,1,1,1,2,,1,1,1,,2,4,4,4,3,3,4,4,1,1,1,2,2,1,1,2,2,1,1,1,2,2,20,2,3,3,3,1,2.0,0.922281276,1.0,1.0,2.0,2.0,2021,6,16
2436,2487,98107,1,3.0,2,2,2,5,3,3,1,3,3,3,2,1,2,3,2,1,1,1,2,2,3,,2,2,3,1,3,,3,3,1,,2,2,2,3,3,4,4,4,1,1,1,2,1,1,1,2,2,1,1,1,2,1,19,2,7,1,3,1,1.0,0.879417767,1.0,3.0,2.0,2.0,2021,6,16
2438,2489,98002,1,1.0,3,3,3,2,1,3,1,3,4,1,2,2,5,2,1,1,1,1,3,2,3,,1,1,2,1,3,,3,3,1,,3,4,4,4,4,3,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,1,18,2,3,1,1,1,1.0,1.155646172,1.0,3.0,2.0,2.0,2021,6,16
2442,2493,98058,2,,5,5,5,5,2,4,3,4,4,2,1,1,2,2,1,2,1,1,1,3,2,,2,1,2,1,3,,1,1,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,1,22,2,3,2,5,1,2.0,0.892999314,1.0,1.0,2.0,2.0,2021,6,16
2443,2494,98119,1,1.0,2,3,5,4,2,2,1,4,4,2,2,2,1,1,1,1,1,1,3,3,3,,1,3,3,1,1,,1,1,1,,2,4,4,3,4,3,4,4,1,1,1,1,2,1,2,2,2,2,1,1,2,2,22,2,3,3,2,1,1.0,1.024756973,1.0,3.0,2.0,3.0,2021,6,16
2444,2495,98024,1,1.0,2,2,2,1,4,3,1,4,4,3,2,1,1,1,1,1,1,1,1,2,1,,2,3,3,3,3,,3,3,3,,3,2,3,2,2,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,21,2,3,3,3,1,2.0,1.087357989,1.0,1.0,3.0,3.0,2021,6,16
2453,2504,98040,1,1.0,5,5,5,3,5,4,1,4,4,4,1,1,2,3,2,1,1,1,1,1,2,,2,2,2,3,3,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,1,1,2,1,2,2,2,2,2,2,2,25,2,2,1,3,1,2.0,1.211304985,1.0,3.0,3.0,2.0,2021,6,17
2454,2505,98121,2,,2,4,2,3,2,2,2,4,4,4,2,1,1,2,2,1,1,1,2,1,3,,2,2,2,1,1,,1,1,1,,2,2,2,2,3,3,4,2,1,2,1,1,1,1,1,2,1,1,1,1,2,2,27,2,3,3,2,1,1.0,1.428460603,1.0,3.0,2.0,2.0,2021,6,17
2456,2507,98121,2,,2,3,5,5,4,3,3,4,4,4,3,2,2,3,2,1,1,1,2,2,2,,1,1,2,1,1,,1,1,1,,2,4,2,4,4,3,3,4,1,1,1,2,1,1,1,1,2,2,1,1,2,1,19,2,3,3,3,1,1.0,1.087357989,1.0,2.0,3.0,2.0,2021,6,17
2459,2510,98166,2,,3,5,5,3,4,2,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,1,,2,2,3,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,23,2,1,1,1,1,2.0,0.365064406,1.0,1.0,1.0,2.0,2021,6,17
2462,2513,98109,2,,3,3,3,3,2,3,2,3,3,2,2,1,2,2,1,1,1,1,2,1,3,,2,2,2,3,3,,3,3,1,,2,3,4,3,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,30,2,3,2,2,1,1.0,1.029079897,1.0,3.0,3.0,2.0,2021,6,17
