,Unnamed: 0,zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day
1991,2018,98022,2,,5,5,5,5,5,4,1,4,4,4,1,1,1,1,1,1,1,1,2,1,3,,2,2,3,1,1,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,34,2,3,1,1,2,3.0,1.36635362,1.0,1.0,2.0,2.0,2021,6,8
1997,2025,98122,1,4.0,5,5,5,5,5,4,4,4,4,5,2,1,1,3,1,1,1,1,2,2,3,,2,1,2,1,1,,1,1,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,1,54,4,3,3,2,2,1.0,1.617956133,1.0,1.0,1.0,2.0,2021,6,8
1999,2027,98146,1,1.0,3,3,4,1,5,4,1,4,4,4,4,2,2,2,3,1,1,1,5,2,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,1,2,2,2,1,41,3,3,3,4,1,1.0,0.491808439,1.0,1.0,2.0,2.0,2021,6,8
2007,2035,98121,1,1.0,1,2,2,1,2,1,1,2,2,1,1,2,1,1,1,2,3,2,1,2,2,,2,1,1,2,1,,1,1,2,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2,2,2,1,41,3,1,4,5,1,1.0,0.482035799,1.0,2.0,1.0,2.0,2021,6,8
2012,2040,98052,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,2,2,1,1,1,2,2,2,,2,2,3,3,3,,3,3,1,,2,4,4,3,4,4,4,4,1,1,2,1,2,2,2,2,1,2,1,1,2,2,50,4,3,2,1,1,2.0,0.902393949,1.0,1.0,2.0,2.0,2021,6,9
2013,2041,98023,2,,5,5,5,3,2,4,2,4,4,1,1,1,1,2,1,1,1,1,1,2,2,,2,2,2,2,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,1,1,1,1,1,1,1,2,2,2,1,55,4,2,3,2,1,1.0,1.337333669,1.0,2.0,2.0,2.0,2021,6,9
2014,2042,98106,1,1.0,1,3,4,4,5,4,4,4,4,4,2,2,1,1,1,1,1,1,1,2,1,,2,2,2,2,2,,2,2,2,,2,3,4,4,4,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,40,3,3,4,4,1,1.0,0.427659513,1.0,2.0,2.0,2.0,2021,6,9
2015,2043,98126,1,1.0,5,5,5,5,5,3,1,3,3,3,4,2,2,4,2,1,1,2,5,2,2,,2,2,2,1,2,,2,2,1,,2,4,4,3,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,2,2,1,41,3,3,3,3,1,1.0,0.442627595,1.0,1.0,2.0,2.0,2021,6,9
2017,2045,98133,2,,4,4,3,3,3,4,2,4,4,3,1,1,1,1,1,1,1,1,2,2,2,,2,2,2,1,2,,2,2,1,,2,3,3,3,4,4,4,4,1,2,2,2,2,2,2,2,2,1,1,1,2,2,40,3,1,1,1,1,2.0,0.631147122,1.0,1.0,3.0,2.0,2021,6,9
2018,2046,98168,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,,2,2,2,3,2,,2,2,2,,2,4,4,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,43,3,3,1,1,2,2.0,1.079457531,1.0,2.0,2.0,2.0,2021,6,9
2020,2048,98001,1,1.0,2,2,3,3,2,4,4,4,4,2,1,1,1,1,1,1,1,1,2,2,2,,1,2,1,1,3,,2,2,1,,2,4,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,33,2,3,2,1,1,2.0,1.055818706,1.0,2.0,2.0,2.0,2021,6,9
2029,2057,98092,2,,1,1,1,1,1,3,1,3,4,1,2,1,2,4,1,1,1,2,3,4,2,,2,2,2,1,2,,2,2,1,,2,1,1,1,1,1,5,5,1,1,1,1,2,2,2,2,2,2,1,1,2,1,37,3,4,3,2,1,2.0,1.094000495,1.0,2.0,2.0,3.0,2021,6,9
2030,2058,98166,1,1.0,3,3,3,1,2,3,2,3,4,4,2,1,1,2,1,1,1,1,1,1,3,,2,3,2,1,2,,2,2,1,,2,3,3,3,4,4,4,4,2,2,2,1,2,2,2,2,2,2,1,1,2,2,40,3,3,3,5,1,2.0,1.241376161,1.0,1.0,2.0,2.0,2021,6,9
2035,2064,98007,1,3.0,5,5,5,2,2,4,2,4,4,2,1,1,1,1,1,1,1,1,1,2,3,,2,2,2,2,3,,3,3,1,,3,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,1,2,1,1,2,1,37,3,4,3,4,1,1.0,1.094000495,1.0,3.0,2.0,3.0,2021,6,9
2039,2068,98052,1,1.0,5,5,5,2,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,,2,2,2,3,2,,1,3,3,,2,4,4,4,4,4,4,4,1,2,2,2,2,2,2,2,2,2,1,1,2,2,38,3,3,4,4,2,2.0,0.981325028,1.0,3.0,1.0,2.0,2021,6,9
2040,2069,98109,2,,5,5,5,5,5,5,4,4,4,4,1,1,1,2,1,1,1,1,2,1,2,,2,3,2,3,3,,3,2,2,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,52,4,2,1,1,2,1.0,0.846997437,1.0,3.0,2.0,2.0,2021,6,9
2042,2071,98042,2,,2,2,2,2,3,3,1,3,3,4,2,2,2,2,1,1,1,1,2,1,2,,2,3,1,1,3,,3,3,1,,2,3,3,3,3,3,4,4,1,1,1,2,1,1,2,2,2,2,1,1,2,1,44,3,3,1,1,1,3.0,0.470425464,1.0,2.0,2.0,2.0,2021,6,9
2043,2072,98101,1,1.0,5,5,5,4,3,4,3,4,4,3,1,1,1,2,1,1,1,1,1,2,1,,2,1,1,2,1,,3,3,1,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,2,35,3,3,3,3,2,1.0,1.015671404,1.0,1.0,1.0,2.0,2021,6,9
2046,2075,98104,2,,5,5,5,5,5,2,2,4,4,4,1,1,2,3,2,1,1,1,3,1,2,,1,1,1,1,2,,3,3,3,,3,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,50,4,3,2,1,2,1.0,1.19588062,1.0,3.0,3.0,3.0,2021,6,9
2048,2077,98030,1,1.0,3,3,5,3,5,3,1,4,4,3,2,1,1,2,2,1,1,1,2,2,3,,2,2,1,1,3,,3,3,1,,3,4,4,4,4,3,4,3,1,1,1,1,2,2,2,2,1,1,1,1,2,3,32,2,3,2,2,1,2.0,1.029079897,1.0,3.0,2.0,3.0,2021,6,9
2050,2079,98106,1,3.0,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,2,2,2,2,2,,2,2,2,,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,40,3,3,4,4,1,1.0,0.427659513,1.0,1.0,2.0,2.0,2021,6,9
2053,2082,98077,1,1.0,3,5,2,3,3,1,1,4,4,3,3,1,2,2,1,1,1,1,1,2,1,,2,2,2,1,1,,2,2,1,,2,1,4,4,1,4,4,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,53,4,3,4,4,1,2.0,1.406918376,1.0,1.0,1.0,2.0,2021,6,9
2055,2084,98118,2,,5,5,5,5,5,4,2,3,3,3,2,2,2,1,1,1,1,2,2,2,3,,2,2,3,1,1,,1,1,1,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,39,3,7,1,2,2,1.0,0.825536287,1.0,3.0,1.0,3.0,2021,6,9
2056,2085,98105,1,5.0,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,,2,3,2,1,3,,3,3,3,,2,4,4,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,39,3,8,4,1,1,3.0,1.046435256,1.0,2.0,3.0,3.0,2021,6,9
2057,2086,98006,2,,1,5,5,5,5,4,3,4,4,3,2,1,1,1,1,1,1,1,1,2,3,,3,2,3,1,1,,2,3,1,,2,4,4,4,4,4,4,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,38,3,3,4,1,2,2.0,1.079457531,1.0,3.0,2.0,3.0,2021,6,9
2064,2094,98022,2,,3,3,2,3,4,3,3,3,4,4,2,1,2,2,1,2,1,1,2,1,2,,2,2,3,3,2,,2,2,1,,2,2,3,4,3,3,2,2,1,1,1,2,1,1,1,1,2,2,1,1,2,2,46,3,3,2,2,1,3.0,0.902393949,1.0,2.0,2.0,2.0,2021,6,9
2065,2095,98032,1,1.0,5,5,5,5,5,4,2,3,4,3,2,1,1,3,3,1,1,2,3,2,2,,2,2,2,3,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,2,2,2,2,2,2,1,1,2,1,36,3,3,3,5,1,1.0,0.540989283,1.0,2.0,2.0,2.0,2021,6,9
2068,2099,98125,1,1.0,1,1,1,1,1,1,1,1,1,1,4,3,3,1,1,1,1,1,1,4,1,,2,2,2,1,2,,2,2,1,,2,1,2,2,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,40,3,3,4,5,1,1.0,0.470425464,1.0,1.0,1.0,2.0,2021,6,9
2070,2101,98103,1,3.0,5,5,5,5,5,4,1,1,1,1,1,1,1,2,1,2,2,1,2,1,3,,2,2,2,1,3,,3,3,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,2,46,3,3,4,5,1,1.0,1.167803934,1.0,3.0,3.0,1.0,2021,6,9
2072,2103,98034,2,,5,5,5,4,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,1,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,31,2,3,3,3,1,2.0,1.285614542,1.0,2.0,2.0,2.0,2021,6,9
2073,2104,98058,2,,3,3,3,1,3,2,1,4,4,4,2,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,54,4,3,2,2,1,2.0,0.902393949,1.0,2.0,2.0,2.0,2021,6,9
2074,2105,98101,2,,3,3,2,1,2,3,2,3,3,2,2,2,2,1,1,1,1,1,1,3,1,,2,1,1,2,1,,1,1,1,,2,3,3,2,3,3,4,4,1,1,2,2,2,2,2,2,2,2,2,2,2,1,39,3,3,4,4,2,1.0,0.427659513,1.0,1.0,2.0,1.0,2021,6,9
2075,2106,98040,1,1.0,4,4,2,1,1,2,1,3,4,1,2,1,1,2,2,1,1,1,1,4,3,,2,1,2,1,3,,1,1,1,,2,4,4,3,4,4,4,4,1,1,1,1,1,1,1,2,1,2,1,1,2,2,54,4,3,1,1,1,2.0,1.167803934,1.0,1.0,1.0,1.0,2021,6,9
2077,2108,98133,1,3.0,5,5,5,5,5,4,3,4,4,4,2,1,1,2,2,1,1,1,1,1,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,2,1,1,2,2,39,3,3,4,1,1,2.0,1.079457531,1.0,2.0,2.0,2.0,2021,6,9
2078,2109,98109,1,1.0,5,5,4,3,5,4,4,4,4,4,1,1,1,2,1,1,1,1,2,1,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,2,1,1,1,1,2,2,2,1,2,1,1,1,1,2,2,47,3,3,3,3,1,1.0,1.098797338,1.0,2.0,2.0,2.0,2021,6,9
2080,2111,98106,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,2,1,1,1,1,1,1,2,,2,2,2,3,3,,3,3,1,,2,4,4,4,4,4,4,4,1,1,1,1,2,2,2,2,2,2,2,2,2,3,46,3,8,3,2,2,2.0,2.121506362,1.0,2.0,3.0,2.0,2021,6,9
2083,2115,98042,1,1.0,1,1,3,2,2,4,4,4,4,4,1,1,1,2,2,1,1,1,1,1,1,,2,1,2,1,3,,1,2,3,,3,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,39,3,2,1,2,1,1.0,0.71328542,1.0,1.0,2.0,3.0,2021,6,9
2089,2123,98006,2,,5,5,5,5,5,3,1,4,4,4,1,1,2,2,1,1,1,1,2,1,2,,3,3,3,3,3,,3,3,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,2,1,2,1,50,4,4,1,1,1,2.0,2.029266955,1.0,3.0,3.0,3.0,2021,6,9
2093,2127,98077,2,,3,3,3,2,3,4,3,4,4,4,1,1,1,2,1,1,1,1,1,1,1,,2,2,1,2,3,,1,1,1,,1,4,4,4,3,4,4,4,1,1,1,1,1,1,1,1,1,2,1,1,2,2,46,3,4,4,1,1,2.0,0.962876198,1.0,1.0,1.0,1.0,2021,6,9
2095,2129,98121,1,1.0,5,4,5,3,5,3,2,4,4,4,2,1,1,3,2,2,1,1,1,1,2,,2,3,2,1,3,,3,3,1,,2,4,3,4,4,4,4,4,1,1,1,1,2,1,1,2,1,2,1,1,2,2,33,2,3,3,4,1,1.0,1.428460603,1.0,3.0,3.0,3.0,2021,6,9
2096,2131,98007,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,2,2,1,1,1,,1,1,2,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,1,1,1,2,2,2,1,38,3,4,3,4,1,2.0,1.094000495,1.0,1.0,3.0,2.0,2021,6,9
2097,2132,98125,1,1.0,3,5,3,5,5,2,2,3,4,4,2,1,2,2,1,1,1,1,2,1,3,,2,2,2,3,2,,2,2,1,,2,3,4,4,4,4,4,4,1,2,2,1,1,1,1,2,2,2,1,1,2,2,45,3,1,2,3,1,1.0,1.104188697,1.0,3.0,1.0,2.0,2021,6,9
2100,2135,98030,1,1.0,2,3,2,2,1,2,1,3,4,1,3,1,1,2,1,1,1,1,1,2,2,,3,3,3,3,3,,1,1,2,,2,2,3,3,2,2,3,3,1,2,2,2,2,1,2,2,2,2,2,2,2,1,42,3,4,2,2,1,2.0,0.808609061,1.0,1.0,2.0,2.0,2021,6,9
2104,2140,98072,1,1.0,5,5,5,3,5,3,2,4,4,3,2,1,1,2,1,1,1,1,2,2,2,,2,3,2,3,3,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,52,4,3,3,1,1,2.0,1.342974524,1.0,3.0,2.0,2.0,2021,6,9
2107,2143,98125,2,,1,3,5,1,1,4,2,3,4,1,1,1,1,2,2,1,1,1,1,4,3,,2,1,1,1,3,,1,1,1,,2,4,4,2,3,3,3,3,1,1,1,1,1,1,1,1,2,2,1,1,2,2,34,2,3,3,4,1,1.0,1.428460603,1.0,1.0,3.0,3.0,2021,6,9
2109,2145,98031,1,1.0,3,4,1,1,2,2,1,2,3,3,3,2,1,2,2,1,1,1,2,2,3,,3,3,3,3,3,,1,3,3,,3,4,4,4,4,4,4,4,2,2,1,1,2,2,2,2,1,2,1,1,2,2,52,4,5,1,1,1,1.0,0.962876198,1.0,3.0,3.0,3.0,2021,6,9
2110,2146,98034,1,1.0,1,1,1,2,1,2,1,2,2,2,3,3,2,3,2,1,2,1,4,3,2,,2,3,2,1,1,,1,1,1,,2,1,2,4,4,4,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,1,39,3,3,4,5,1,2.0,0.470425464,1.0,2.0,2.0,2.0,2021,6,9
2113,2149,98024,2,,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,2,2,2,,2,2,2,1,2,,1,1,1,,2,1,1,1,2,3,4,4,2,2,2,2,1,1,1,2,2,2,2,2,2,1,37,3,3,3,5,1,2.0,0.540989283,1.0,2.0,1.0,2.0,2021,6,10
2114,2150,98058,1,1.0,5,5,4,2,5,3,2,4,4,4,5,1,1,1,1,1,1,1,1,1,3,,2,3,2,1,3,,1,3,2,,2,4,4,3,4,3,3,1,2,2,2,2,1,1,1,1,2,2,1,1,2,1,50,4,2,2,1,1,2.0,1.084136508,1.0,1.0,3.0,3.0,2021,6,10
2115,2151,98101,1,4.0,5,5,5,5,5,4,3,4,4,1,1,1,1,1,1,1,1,1,1,3,3,,2,2,1,1,3,,3,2,1,,3,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,48,3,3,2,1,2,1.0,1.19588062,1.0,2.0,3.0,3.0,2021,6,10
2120,2156,98092,1,1.0,3,3,3,1,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,2,2,,2,2,2,1,1,,1,1,1,,2,3,3,3,3,3,3,3,1,2,2,1,2,1,2,2,2,2,2,2,2,2,33,2,3,3,2,1,2.0,1.428460603,1.0,1.0,2.0,2.0,2021,6,10
2122,2158,98134,2,,5,5,4,2,3,4,2,4,4,2,1,1,1,2,1,1,1,1,1,2,2,,2,1,1,1,3,,1,2,1,,2,4,4,4,4,4,4,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,46,3,4,4,3,1,1.0,0.787807799,1.0,1.0,2.0,2.0,2021,6,10
2124,2160,98072,1,1.0,3,4,5,2,5,1,1,4,4,4,2,1,1,2,1,1,1,1,2,1,3,,2,2,2,3,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,2,1,1,2,1,39,3,3,2,2,1,2.0,0.363510586,1.0,3.0,2.0,2.0,2021,6,10
2126,2162,98118,2,,5,5,5,5,5,4,3,4,4,5,1,1,1,1,1,1,1,1,2,2,2,,2,2,1,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,40,3,4,3,2,1,1.0,0.94936673,1.0,1.0,2.0,1.0,2021,6,10
2127,2163,98008,2,,3,3,5,1,1,4,1,4,4,2,2,1,1,1,1,1,1,1,1,2,2,,2,2,3,1,3,,3,2,1,,2,4,4,2,4,4,4,4,1,1,1,2,1,1,1,2,2,1,1,1,2,1,42,3,7,3,3,1,2.0,0.984600445,1.0,3.0,2.0,2.0,2021,6,10
2128,2164,98001,2,,3,3,6,2,3,4,2,4,4,4,2,2,1,1,1,1,1,1,1,2,2,,2,2,3,3,2,,2,2,1,,2,2,2,4,5,4,4,4,2,2,2,1,2,2,2,2,1,2,2,2,2,2,39,3,3,2,1,1,2.0,0.834126274,1.0,2.0,3.0,2.0,2021,6,10
2129,2165,98003,1,1.0,5,5,5,5,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,2,2,,2,2,2,,2,4,4,4,4,4,4,4,1,2,2,1,1,2,2,1,2,1,1,1,2,2,38,3,3,4,4,1,1.0,0.981325028,1.0,2.0,2.0,2.0,2021,6,10
2130,2167,98058,2,,5,5,5,5,5,2,2,3,3,2,2,2,2,2,1,1,1,1,2,2,3,,3,3,3,3,3,,3,3,3,,3,5,4,4,2,3,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,49,3,3,3,1,2,3.0,1.342974524,1.0,3.0,3.0,3.0,2021,6,10
2131,2168,98112,2,,5,5,5,5,5,4,4,4,4,4,1,1,2,3,2,2,1,1,1,1,2,,2,2,2,2,2,,2,2,2,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,43,3,8,2,1,1,1.0,0.808609061,1.0,2.0,2.0,2.0,2021,6,10
2132,2169,98104,1,6.0,5,5,2,2,2,4,2,3,4,2,3,2,1,1,1,1,1,1,2,3,2,,1,1,1,1,1,,1,1,1,,2,4,4,2,4,4,4,4,2,2,2,1,1,1,1,2,2,2,2,2,2,2,42,3,4,3,4,1,1.0,0.94936673,1.0,1.0,1.0,1.0,2021,6,10
2134,2171,98107,2,,2,1,1,2,2,2,1,1,2,1,3,3,1,2,1,1,2,1,1,2,2,,1,2,3,1,3,,1,2,3,,3,2,2,2,2,2,3,3,2,2,1,1,2,2,1,2,1,1,2,2,2,1,38,3,3,3,4,1,1.0,0.491808439,1.0,3.0,3.0,1.0,2021,6,10
2137,2174,98121,1,6.0,3,5,5,5,2,4,3,4,4,4,2,1,1,3,2,1,1,1,1,1,2,,3,2,3,3,2,,2,2,1,,2,4,4,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,44,3,3,3,5,1,1.0,0.540989283,1.0,2.0,2.0,2.0,2021,6,10
2143,2180,98008,1,6.0,5,5,5,5,5,4,4,4,4,4,1,2,1,1,1,1,1,1,1,2,3,,2,2,1,3,3,,1,3,1,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,1,1,1,2,2,2,1,32,2,4,3,2,2,2.0,1.389796904,1.0,3.0,1.0,3.0,2021,6,10
2145,2182,98052,1,1.0,3,3,3,5,4,3,3,3,3,3,1,2,1,1,1,2,1,1,1,1,2,,2,2,1,2,2,,1,1,1,,2,3,3,3,3,3,3,3,1,1,2,2,1,2,2,2,2,2,1,2,2,1,40,3,3,4,5,1,1.0,0.470425464,1.0,2.0,1.0,1.0,2021,6,10
2149,2186,98101,1,1.0,3,4,4,2,3,2,4,3,2,4,2,2,3,3,4,3,2,3,4,4,1,,1,1,1,1,1,,1,1,2,,1,2,3,4,4,2,3,3,1,2,1,2,1,2,2,2,2,2,2,2,2,1,39,3,3,4,4,1,1.0,0.427659513,1.0,1.0,2.0,1.0,2021,6,10
2151,2188,98109,2,,2,1,2,3,3,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,,1,1,2,1,1,,2,1,1,,2,2,1,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,35,3,3,4,4,1,1.0,0.427659513,1.0,2.0,1.0,1.0,2021,6,10
2155,2192,98058,1,1.0,2,3,5,2,3,4,1,3,4,3,2,2,2,3,2,1,1,1,1,2,1,,2,2,3,1,2,,2,2,1,,2,3,4,3,3,2,3,3,2,2,1,2,1,1,1,2,2,2,1,1,2,2,32,2,3,3,2,1,2.0,1.428460603,1.0,1.0,3.0,2.0,2021,6,10
2158,2195,98005,1,1.0,5,5,5,2,5,4,1,4,4,4,2,1,1,2,1,2,2,2,2,1,2,,2,1,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,2,1,1,2,1,2,2,2,2,2,47,3,3,2,3,1,1.0,0.902393949,1.0,2.0,2.0,2.0,2021,6,10
2160,2197,98003,1,1.0,4,5,5,1,1,3,2,4,4,3,2,2,1,1,1,1,1,1,1,2,3,,3,3,2,1,2,,3,3,1,,2,4,4,3,4,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,35,3,1,3,2,1,2.0,0.659835628,1.0,2.0,2.0,2.0,2021,6,10
2162,2199,98188,2,,5,5,4,4,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,3,1,3,,3,3,3,,3,3,4,4,4,4,4,4,2,2,2,2,1,2,1,2,2,2,2,1,2,2,48,3,4,1,1,1,2.0,0.962876198,1.0,3.0,3.0,3.0,2021,6,10
2163,2200,98102,1,3.0,3,3,3,3,3,2,2,2,2,2,2,2,1,2,2,1,1,1,2,3,3,,2,2,2,1,2,,3,2,3,,2,3,4,4,3,3,4,3,1,1,1,1,1,1,1,2,2,2,1,1,2,2,31,2,3,4,2,1,1.0,1.242139654,1.0,1.0,3.0,2.0,2021,6,10
2164,2201,98115,2,,5,5,5,5,5,2,3,4,4,2,2,1,2,3,2,1,1,1,2,3,3,,2,3,3,3,2,,3,3,1,,2,4,4,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,33,2,7,2,2,2,1.0,0.771442824,1.0,3.0,2.0,3.0,2021,6,10
2165,2202,98102,1,6.0,2,3,2,3,2,2,1,3,4,2,2,1,2,2,1,1,1,1,1,2,2,,2,2,3,1,2,,2,2,1,,2,2,2,2,4,4,2,4,1,1,1,2,1,1,1,1,1,1,1,1,2,1,41,3,1,4,2,1,1.0,0.438214362,1.0,2.0,2.0,2.0,2021,6,10
2167,2204,98168,1,1.0,3,5,5,3,5,4,3,4,4,3,2,1,1,2,1,1,1,1,1,3,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,2,2,2,2,1,50,4,3,2,3,1,2.0,1.19588062,1.0,1.0,2.0,2.0,2021,6,11
2169,2206,98108,1,3.0,5,5,5,5,5,4,4,4,4,4,2,2,1,1,1,2,1,1,2,2,2,,2,2,2,2,2,,2,2,2,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,1,1,1,2,1,39,3,4,3,1,1,1.0,1.203400544,1.0,2.0,2.0,2.0,2021,6,11
2170,2207,98010,1,1.0,2,3,5,5,4,4,2,4,4,5,2,1,1,1,1,1,1,1,2,2,2,,2,3,3,1,3,,1,1,1,,2,4,4,3,4,3,4,4,1,1,1,1,2,2,1,2,2,1,1,1,2,2,55,4,3,3,4,1,3.0,0.830824837,1.0,1.0,2.0,3.0,2021,6,11
2174,2211,98144,1,3.0,3,3,3,2,2,3,2,3,3,2,2,2,4,1,1,1,1,1,1,3,1,,2,2,2,3,2,,2,2,2,,2,4,4,4,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,42,3,1,2,2,1,1.0,0.487704594,1.0,1.0,2.0,2.0,2021,6,11
2175,2212,98004,1,1.0,5,5,5,5,3,4,3,4,4,3,2,1,1,2,1,1,1,1,2,2,2,,2,2,2,3,2,,3,2,3,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,45,3,3,2,3,1,1.0,1.19588062,1.0,2.0,2.0,3.0,2021,6,11
2179,2216,98058,1,1.0,1,3,3,3,2,3,3,3,3,2,3,2,3,2,2,1,1,1,2,3,2,,2,2,2,2,2,,2,2,2,,2,2,4,4,4,4,4,4,1,1,1,1,2,2,2,1,1,1,2,2,2,2,31,2,3,2,2,1,2.0,1.055818706,1.0,2.0,2.0,2.0,2021,6,11
2180,2217,98003,1,1.0,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,,2,2,2,1,2,,2,2,2,,2,2,2,2,3,3,4,4,1,2,2,2,2,1,1,1,2,2,2,1,2,1,34,2,4,3,3,1,1.0,1.250817214,1.0,2.0,2.0,2.0,2021,6,11
2181,2219,98117,2,,3,3,3,3,3,3,2,3,3,3,2,2,1,1,1,1,1,1,1,2,1,,1,1,1,1,1,,1,1,1,,3,3,3,3,3,3,2,2,1,1,1,2,2,1,1,1,2,1,1,1,2,2,43,3,4,2,3,1,1.0,0.701705844,1.0,1.0,1.0,1.0,2021,6,11
2182,2220,98107,1,1.0,1,1,5,4,4,1,4,4,4,4,4,1,1,1,1,1,1,1,2,2,2,,2,2,2,3,2,,2,1,2,,2,4,4,4,4,3,4,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,40,3,3,4,5,1,1.0,0.470425464,1.0,2.0,2.0,2.0,2021,6,11
